Date     Hour       ImagePath       PassCount      NotPassCount
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074113.jpg        92        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074139.jpg        93        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074326.jpg        94        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074338.jpg        95        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074431.jpg        96        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074457.jpg        97        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074508.jpg        98        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074531.jpg        99        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074601.jpg        100        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074636.jpg        101        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074648.jpg        102        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074716.jpg        103        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_074802.jpg        104        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075013.jpg        105        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075042.jpg        106        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075116.jpg        107        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075203.jpg        108        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075320.jpg        109        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075347.jpg        110        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075410.jpg        111        0
